Exporter,Importer,Year,Quantity
Yemen,Cyprus,2014,2678
Yemen,Czechia,2014,51944
Yemen,Denmark,2014,24305
Yemen,Estonia,2014,3732
Yemen,Finland,2014,34562
Yemen,France,2014,202647
Yemen,Germany,2014,629082
Yemen,Greece,2014,35162
Yemen,Hungary,2014,23735
Yemen,Ireland,2014,8320
Yemen,Italy,2014,266416
Yemen,Latvia,2014,6069
Yemen,Lithuania,2014,11283
Yemen,Luxembourg,2014,11767
Yemen,Malta,2014,712
Yemen,Netherlands,2014,114431
Yemen,Poland,2014,92006
Yemen,Portugal,2014,30203
Yemen,Romania,2014,27296
Yemen,Slovakia,2014,26185
Yemen,Slovenia,2014,7664
Yemen,Spain,2014,154037
Yemen,Sweden,2014,62629
Yemen,Japan,2014,218176
Yemen,Norway,2014,21170
Yemen,Russian Federation,2014,135260
Yemen,Switzerland,2014,75309
Yemen,Tunisia,2014,13107
Yemen,United Kingdom,2014,123064
Yemen,United States of America,2014,785426
Zambia,Austria,2014,3812
Zambia,Belgium,2014,13028
Zambia,Bulgaria,2014,1552
Zambia,Croatia,2014,1049
Zambia,Cyprus,2014,234
Zambia,Czechia,2014,4557
Zambia,Denmark,2014,2132
Zambia,Estonia,2014,327
Zambia,Finland,2014,3032
Zambia,France,2014,17777
Zambia,Germany,2014,55183
Zambia,Greece,2014,3085
Zambia,Hungary,2014,2082
Zambia,Ireland,2014,729
Zambia,Italy,2014,23370
Zambia,Latvia,2014,532
Zambia,Lithuania,2014,989
Zambia,Luxembourg,2014,1032
Zambia,Malta,2014,62
Zambia,Netherlands,2014,10038
Zambia,Poland,2014,8071
Zambia,Portugal,2014,2649
Zambia,Romania,2014,2394
Zambia,Slovakia,2014,2296
Zambia,Slovenia,2014,672
Zambia,Spain,2014,13512
Zambia,Sweden,2014,5494
Zambia,Japan,2014,19139
Zambia,Norway,2014,1857
Zambia,Russian Federation,2014,11865
Zambia,Switzerland,2014,6607
Zambia,Tunisia,2014,1149
Zambia,United Kingdom,2014,10796
Zambia,United States of America,2014,68897
Zimbabwe,Austria,2014,8386
Zimbabwe,Belgium,2014,28660
Zimbabwe,Bulgaria,2014,3414
Zimbabwe,Croatia,2014,2309
Zimbabwe,Cyprus,2014,516
Zimbabwe,Czechia,2014,10025
Zimbabwe,Denmark,2014,4690
Zimbabwe,Estonia,2014,720
Zimbabwe,Finland,2014,6669
Zimbabwe,France,2014,39108
Zimbabwe,Germany,2014,121402
Zimbabwe,Greece,2014,6786
Zimbabwe,Hungary,2014,4580
Zimbabwe,Ireland,2014,1605
Zimbabwe,Italy,2014,51414
Zimbabwe,Latvia,2014,1171
Zimbabwe,Lithuania,2014,2177
Zimbabwe,Luxembourg,2014,2270
Zimbabwe,Malta,2014,137
Zimbabwe,Netherlands,2014,22084
Zimbabwe,Poland,2014,17756
Zimbabwe,Portugal,2014,5828
Zimbabwe,Romania,2014,5267
Zimbabwe,Slovakia,2014,5053
Zimbabwe,Slovenia,2014,1479
Zimbabwe,Spain,2014,29727
Zimbabwe,Sweden,2014,12087
Zimbabwe,Japan,2014,42105
Zimbabwe,Norway,2014,4085
Zimbabwe,Russian Federation,2014,26103
Zimbabwe,Switzerland,2014,14534
Zimbabwe,Tunisia,2014,2529
Zimbabwe,United Kingdom,2014,23750
Zimbabwe,United States of America,2014,151574
Angola,Austria,2015,8227
Angola,Belgium,2015,30091
Angola,Bulgaria,2015,3708
Angola,Croatia,2015,2376
Angola,Cyprus,2015,483
Angola,Czechia,2015,11245
Angola,Denmark,2015,4572
Angola,Estonia,2015,685
Angola,Finland,2015,7183
Angola,France,2015,37024
Angola,Germany,2015,115906
Angola,Greece,2015,6580
Angola,Hungary,2015,3882
Angola,Ireland,2015,1941
Angola,Italy,2015,50721
Angola,Latvia,2015,1098
Angola,Lithuania,2015,2327
Angola,Luxembourg,2015,2044
Angola,Malta,2015,86
Angola,Netherlands,2015,22707
Angola,Poland,2015,19934
Angola,Portugal,2015,5677
Angola,Romania,2015,5503
Angola,Slovakia,2015,4948
Angola,Slovenia,2015,1478
Angola,Spain,2015,29521
Angola,Sweden,2015,11533
Angola,Japan,2015,43843
Angola,Norway,2015,4349
Angola,Russian Federation,2015,25611
Angola,Switzerland,2015,14943
Angola,Tunisia,2015,2495
Angola,United Kingdom,2015,26617
Angola,United States of America,2015,150662
Bolivia (Plurinational State of),Austria,2015,22437
Bolivia (Plurinational State of),Belgium,2015,82067
Bolivia (Plurinational State of),Bulgaria,2015,10113
Bolivia (Plurinational State of),Croatia,2015,6480
Bolivia (Plurinational State of),Cyprus,2015,1319
Bolivia (Plurinational State of),Czechia,2015,30668
Bolivia (Plurinational State of),Denmark,2015,12471
Bolivia (Plurinational State of),Estonia,2015,1868
Bolivia (Plurinational State of),Finland,2015,19590
Bolivia (Plurinational State of),France,2015,100974
Bolivia (Plurinational State of),Germany,2015,316105
Bolivia (Plurinational State of),Greece,2015,17944
Bolivia (Plurinational State of),Hungary,2015,10588
Bolivia (Plurinational State of),Ireland,2015,5294
Bolivia (Plurinational State of),Italy,2015,138330
Bolivia (Plurinational State of),Latvia,2015,2995
Bolivia (Plurinational State of),Lithuania,2015,6347
Bolivia (Plurinational State of),Luxembourg,2015,5575
Bolivia (Plurinational State of),Malta,2015,237
Bolivia (Plurinational State of),Netherlands,2015,61928
Bolivia (Plurinational State of),Poland,2015,54365
Bolivia (Plurinational State of),Portugal,2015,15482
Bolivia (Plurinational State of),Romania,2015,15008
Bolivia (Plurinational State of),Slovakia,2015,13494
Bolivia (Plurinational State of),Slovenia,2015,4033
Bolivia (Plurinational State of),Spain,2015,80510
Bolivia (Plurinational State of),Sweden,2015,31454
Bolivia (Plurinational State of),Japan,2015,119570
Bolivia (Plurinational State of),Norway,2015,11863
Bolivia (Plurinational State of),Russian Federation,2015,69847
Bolivia (Plurinational State of),Switzerland,2015,40752
Bolivia (Plurinational State of),Tunisia,2015,6806
Bolivia (Plurinational State of),United Kingdom,2015,72591
Bolivia (Plurinational State of),United States of America,2015,410895
Burundi,Austria,2015,172017
Burundi,Belgium,2015,629175
Burundi,Bulgaria,2015,77538
Burundi,Croatia,2015,49683
Burundi,Cyprus,2015,10118
Burundi,Czechia,2015,235117
Burundi,Denmark,2015,95615
Burundi,Estonia,2015,14325
Burundi,Finland,2015,150188
Burundi,France,2015,774133
Burundi,Germany,2015,2423471
Burundi,Greece,2015,137568
Burundi,Hungary,2015,81176
Burundi,Ireland,2015,40588
Burundi,Italy,2015,1060524
Burundi,Latvia,2015,22965
Burundi,Lithuania,2015,48660
Burundi,Luxembourg,2015,42748
Burundi,Malta,2015,1819
Burundi,Netherlands,2015,474781
Burundi,Poland,2015,416797
Burundi,Portugal,2015,118696
Burundi,Romania,2015,115056
Burundi,Slovakia,2015,103460
Burundi,Slovenia,2015,30924
Burundi,Spain,2015,617237
Burundi,Sweden,2015,241142
Burundi,Japan,2015,916703
Burundi,Norway,2015,90954
Burundi,Russian Federation,2015,535492
Burundi,Switzerland,2015,312428
Burundi,Tunisia,2015,52184
Burundi,United Kingdom,2015,556525
Burundi,United States of America,2015,3150193
Cameroon,Austria,2015,291681
Cameroon,Belgium,2015,1066862
Cameroon,Bulgaria,2015,131478
Cameroon,Croatia,2015,84246
Cameroon,Cyprus,2015,17157
Cameroon,Czechia,2015,398676
Cameroon,Denmark,2015,162130
Cameroon,Estonia,2015,24290
Cameroon,Finland,2015,254667
Cameroon,France,2015,1312660
Cameroon,Germany,2015,4109363
Cameroon,Greece,2015,233267
Cameroon,Hungary,2015,137647
Cameroon,Ireland,2015,68823
Cameroon,Italy,2015,1798280
Cameroon,Latvia,2015,38942
Cameroon,Lithuania,2015,82511
Cameroon,Luxembourg,2015,72486
Cameroon,Malta,2015,3084
Cameroon,Netherlands,2015,805062
Cameroon,Poland,2015,706743
Cameroon,Portugal,2015,201265
Cameroon,Romania,2015,195096
Cameroon,Slovakia,2015,175432
Cameroon,Slovenia,2015,52436
Cameroon,Spain,2015,1046619
Cameroon,Sweden,2015,408893
Cameroon,Japan,2015,1554410
Cameroon,Norway,2015,154226
Cameroon,Russian Federation,2015,908008
Cameroon,Switzerland,2015,529768
Cameroon,Tunisia,2015,88487
Cameroon,United Kingdom,2015,943673
Cameroon,United States of America,2015,5341632
Central African Republic,Austria,2015,32160
Central African Republic,Belgium,2015,117629
Central African Republic,Bulgaria,2015,14496
Central African Republic,Croatia,2015,9288
Central African Republic,Cyprus,2015,1891
Central African Republic,Czechia,2015,43957
Central African Republic,Denmark,2015,17875
Central African Republic,Estonia,2015,2678
Central African Republic,Finland,2015,28079
Central African Republic,France,2015,144730
Central African Republic,Germany,2015,453084
Central African Republic,Greece,2015,25719
Central African Republic,Hungary,2015,15176
Central African Republic,Ireland,2015,7588
Central African Republic,Italy,2015,198272
Central African Republic,Latvia,2015,4293
Central African Republic,Lithuania,2015,9097
Central African Republic,Luxembourg,2015,7992
Central African Republic,Malta,2015,340
Central African Republic,Netherlands,2015,88764
Central African Republic,Poland,2015,77923
Central African Republic,Portugal,2015,22190
Central African Republic,Romania,2015,21510
Central African Republic,Slovakia,2015,19342
Central African Republic,Slovenia,2015,5781
Central African Republic,Spain,2015,115397
Central African Republic,Sweden,2015,45084
Central African Republic,Japan,2015,171384
Central African Republic,Norway,2015,17004
Central African Republic,Russian Federation,2015,100114
Central African Republic,Switzerland,2015,58411
Central African Republic,Tunisia,2015,9756
Central African Republic,United Kingdom,2015,104046
Central African Republic,United States of America,2015,588950
Colombia,Austria,2015,9510286
Colombia,Belgium,2015,34785143
Colombia,Bulgaria,2015,4286857
Colombia,Croatia,2015,2746857
Colombia,Cyprus,2015,559428
Colombia,Czechia,2015,12998858
Colombia,Denmark,2015,5286285
Colombia,Estonia,2015,792000
Colombia,Finland,2015,8303429
Colombia,France,2015,42799429
Colombia,Germany,2015,133986286
Colombia,Greece,2015,7605714
Colombia,Hungary,2015,4488000
Colombia,Ireland,2015,2244000
Colombia,Italy,2015,58633143
Colombia,Latvia,2015,1269714
Colombia,Lithuania,2015,2690285
Colombia,Luxembourg,2015,2363428
Colombia,Malta,2015,100571
Colombia,Netherlands,2015,26249143
Colombia,Poland,2015,23043429
Colombia,Portugal,2015,6562285
Colombia,Romania,2015,6361142
Colombia,Slovakia,2015,5720000
Colombia,Slovenia,2015,1709714
Colombia,Spain,2015,34125143
Colombia,Sweden,2015,13332001
Colombia,Japan,2015,50681715
Colombia,Norway,2015,5028571
Colombia,Russian Federation,2015,29605715
Colombia,Switzerland,2015,17273143
Colombia,Tunisia,2015,2885142
Colombia,United Kingdom,2015,30768572
Colombia,United States of America,2015,174164572
Costa Rica,Austria,2015,843631
Costa Rica,Belgium,2015,3085691
Costa Rica,Bulgaria,2015,380274
Costa Rica,Croatia,2015,243665
Costa Rica,Cyprus,2015,49625
Costa Rica,Czechia,2015,1153092
Costa Rica,Denmark,2015,468931
Costa Rica,Estonia,2015,70256
Costa Rica,Finland,2015,736574
Costa Rica,France,2015,3796615
Costa Rica,Germany,2015,11885541
Costa Rica,Greece,2015,674682
Costa Rica,Hungary,2015,398117
Costa Rica,Ireland,2015,199058
Costa Rica,Italy,2015,5201179
Costa Rica,Latvia,2015,112632
Costa Rica,Lithuania,2015,238647
Costa Rica,Luxembourg,2015,209652
Costa Rica,Malta,2015,8921
Costa Rica,Netherlands,2015,2328487
Costa Rica,Poland,2015,2044117
Costa Rica,Portugal,2015,582122
Costa Rica,Romania,2015,564279
Costa Rica,Slovakia,2015,507404
Costa Rica,Slovenia,2015,151663
Costa Rica,Spain,2015,3027144
Costa Rica,Sweden,2015,1182644
Costa Rica,Japan,2015,4495830
Costa Rica,Norway,2015,446070
Costa Rica,Russian Federation,2015,2626239
Costa Rica,Switzerland,2015,1532252
Costa Rica,Tunisia,2015,255932
Costa Rica,United Kingdom,2015,2729392
Costa Rica,United States of America,2015,15449642
Côte d'Ivoire,Austria,2015,1060522
Côte d'Ivoire,Belgium,2015,3878998
Côte d'Ivoire,Bulgaria,2015,478040
Côte d'Ivoire,Croatia,2015,306310
Côte d'Ivoire,Cyprus,2015,62383
Côte d'Ivoire,Czechia,2015,1449543
Côte d'Ivoire,Denmark,2015,589489
Côte d'Ivoire,Estonia,2015,88318
Côte d'Ivoire,Finland,2015,925941
Côte d'Ivoire,France,2015,4772696
Côte d'Ivoire,Germany,2015,14941220
Côte d'Ivoire,Greece,2015,848136
Côte d'Ivoire,Hungary,2015,500470
Côte d'Ivoire,Ireland,2015,250235
Côte d'Ivoire,Italy,2015,6538361
Côte d'Ivoire,Latvia,2015,141589
Côte d'Ivoire,Lithuania,2015,300001
Côte d'Ivoire,Luxembourg,2015,263553
Côte d'Ivoire,Malta,2015,11215
Côte d'Ivoire,Netherlands,2015,2927123
Côte d'Ivoire,Poland,2015,2569644
Côte d'Ivoire,Portugal,2015,731780
Côte d'Ivoire,Romania,2015,709350
Côte d'Ivoire,Slovakia,2015,637854
Côte d'Ivoire,Slovenia,2015,190655
Côte d'Ivoire,Spain,2015,3805399
Côte d'Ivoire,Sweden,2015,1486693
Côte d'Ivoire,Japan,2015,5651673
Côte d'Ivoire,Norway,2015,560751
Côte d'Ivoire,Russian Federation,2015,3301424
Côte d'Ivoire,Switzerland,2015,1926181
Côte d'Ivoire,Tunisia,2015,321731
Côte d'Ivoire,United Kingdom,2015,3431098
Côte d'Ivoire,United States of America,2015,19421624
Cuba,Austria,2015,9723
Cuba,Belgium,2015,35563
Cuba,Bulgaria,2015,4382
Cuba,Croatia,2015,2808
Cuba,Cyprus,2015,571
Cuba,Czechia,2015,13290
Cuba,Denmark,2015,5404
Cuba,Estonia,2015,809
Cuba,Finland,2015,8489
Cuba,France,2015,43756
Cuba,Germany,2015,136979
Cuba,Greece,2015,7776
Cuba,Hungary,2015,4588
Cuba,Ireland,2015,2294
Cuba,Italy,2015,59943
Cuba,Latvia,2015,1298
Cuba,Lithuania,2015,2750
Cuba,Luxembourg,2015,2416
Cuba,Malta,2015,102
Cuba,Netherlands,2015,26836
Cuba,Poland,2015,23559
Cuba,Portugal,2015,6709
Cuba,Romania,2015,6503
Cuba,Slovakia,2015,5847
Cuba,Slovenia,2015,1747
Cuba,Spain,2015,34888
Cuba,Sweden,2015,13630
Cuba,Japan,2015,51814
Cuba,Norway,2015,5140
Cuba,Russian Federation,2015,30267
Cuba,Switzerland,2015,17659
Cuba,Tunisia,2015,2949
Cuba,United Kingdom,2015,31456
Cuba,United States of America,2015,178055
Democratic Republic of Congo,Austria,2015,95732
Democratic Republic of Congo,Belgium,2015,350150
Democratic Republic of Congo,Bulgaria,2015,43151
Democratic Republic of Congo,Croatia,2015,27650
Democratic Republic of Congo,Cyprus,2015,5631
Democratic Republic of Congo,Czechia,2015,130848
Democratic Republic of Congo,Denmark,2015,53212
Democratic Republic of Congo,Estonia,2015,7972
Democratic Republic of Congo,Finland,2015,83582
Democratic Republic of Congo,France,2015,430822
Democratic Republic of Congo,Germany,2015,1348714
Democratic Republic of Congo,Greece,2015,76559
Democratic Republic of Congo,Hungary,2015,45176
Democratic Republic of Congo,Ireland,2015,22588
Democratic Republic of Congo,Italy,2015,590205
Democratic Republic of Congo,Latvia,2015,12781
Democratic Republic of Congo,Lithuania,2015,27080
Democratic Republic of Congo,Luxembourg,2015,23790
Democratic Republic of Congo,Malta,2015,1012
Democratic Republic of Congo,Netherlands,2015,264226
Democratic Republic of Congo,Poland,2015,231957
Democratic Republic of Congo,Portugal,2015,66056
Democratic Republic of Congo,Romania,2015,64031
Democratic Republic of Congo,Slovakia,2015,57577
Democratic Republic of Congo,Slovenia,2015,17210
Democratic Republic of Congo,Spain,2015,343506
Democratic Republic of Congo,Sweden,2015,134201
Democratic Republic of Congo,Japan,2015,510166
Democratic Republic of Congo,Norway,2015,50617
Democratic Republic of Congo,Russian Federation,2015,298013
Democratic Republic of Congo,Switzerland,2015,173873
Democratic Republic of Congo,Tunisia,2015,29042
Democratic Republic of Congo,United Kingdom,2015,309719
Democratic Republic of Congo,United States of America,2015,1753151
Dominican Republic,Austria,2015,14211
Dominican Republic,Belgium,2015,51976
Dominican Republic,Bulgaria,2015,6405
Dominican Republic,Croatia,2015,4104
Dominican Republic,Cyprus,2015,835
Dominican Republic,Czechia,2015,19423
Dominican Republic,Denmark,2015,7898
Dominican Republic,Estonia,2015,1183
Dominican Republic,Finland,2015,12407
Dominican Republic,France,2015,63951
Dominican Republic,Germany,2015,200200
Dominican Republic,Greece,2015,11365
Dominican Republic,Hungary,2015,6705
Dominican Republic,Ireland,2015,3352
Dominican Republic,Italy,2015,87609
Dominican Republic,Latvia,2015,1897
Dominican Republic,Lithuania,2015,4019
Dominican Republic,Luxembourg,2015,3531
Dominican Republic,Malta,2015,150
Dominican Republic,Netherlands,2015,39221
Dominican Republic,Poland,2015,34432
Dominican Republic,Portugal,2015,9805
Dominican Republic,Romania,2015,9504
Dominican Republic,Slovakia,2015,8546
Dominican Republic,Slovenia,2015,2554
Dominican Republic,Spain,2015,50990
Dominican Republic,Sweden,2015,19921
Dominican Republic,Japan,2015,75728
Dominican Republic,Norway,2015,7513
Dominican Republic,Russian Federation,2015,44237
Dominican Republic,Switzerland,2015,25810
Dominican Republic,Tunisia,2015,4310
Dominican Republic,United Kingdom,2015,45974
Dominican Republic,United States of America,2015,260234
Ecuador,Austria,2015,649925
Ecuador,Belgium,2015,2377186
Ecuador,Bulgaria,2015,292959
Ecuador,Croatia,2015,187717
Ecuador,Cyprus,2015,38230
Ecuador,Czechia,2015,888331
Ecuador,Denmark,2015,361260
Ecuador,Estonia,2015,54124
Ecuador,Finland,2015,567449
Ecuador,France,2015,2924875
Ecuador,Germany,2015,9156503
Ecuador,Greece,2015,519768
Ecuador,Hungary,2015,306705
Ecuador,Ireland,2015,153352
Ecuador,Italy,2015,4006937
Ecuador,Latvia,2015,86771
Ecuador,Lithuania,2015,183851
Ecuador,Luxembourg,2015,161514
Ecuador,Malta,2015,6872
Ecuador,Netherlands,2015,1793843
Ecuador,Poland,2015,1574768
Ecuador,Portugal,2015,448461
Ecuador,Romania,2015,434714
Ecuador,Slovakia,2015,390899
Ecuador,Slovenia,2015,116840
Ecuador,Spain,2015,2332082
Ecuador,Sweden,2015,911097
Ecuador,Japan,2015,3463543
Ecuador,Norway,2015,343648
Ecuador,Russian Federation,2015,2023228
Ecuador,Switzerland,2015,1180432
Ecuador,Tunisia,2015,197168
Ecuador,United Kingdom,2015,2102697
Ecuador,United States of America,2015,11902251
El Salvador,Austria,2015,430790
El Salvador,Belgium,2015,1575672
El Salvador,Bulgaria,2015,194182
El Salvador,Croatia,2015,124425
El Salvador,Cyprus,2015,25340
El Salvador,Czechia,2015,588813
El Salvador,Denmark,2015,239454
El Salvador,Estonia,2015,35875
El Salvador,Finland,2015,376123
El Salvador,France,2015,1938697
El Salvador,Germany,2015,6069213
El Salvador,Greece,2015,344518
El Salvador,Hungary,2015,203294
El Salvador,Ireland,2015,101647
El Salvador,Italy,2015,2655921
El Salvador,Latvia,2015,57514
El Salvador,Lithuania,2015,121862
El Salvador,Luxembourg,2015,107056
El Salvador,Malta,2015,4555
El Salvador,Netherlands,2015,1189015
El Salvador,Poland,2015,1043805
El Salvador,Portugal,2015,297253
El Salvador,Romania,2015,288142
El Salvador,Slovakia,2015,259100
El Salvador,Slovenia,2015,77445
El Salvador,Spain,2015,1545776
El Salvador,Sweden,2015,603904
El Salvador,Japan,2015,2295743
El Salvador,Norway,2015,227780
El Salvador,Russian Federation,2015,1341058
El Salvador,Switzerland,2015,782427
El Salvador,Tunisia,2015,130689
El Salvador,United Kingdom,2015,1393733
El Salvador,United States of America,2015,7889179
Ethiopia,Austria,2015,2232479
Ethiopia,Belgium,2015,8165591
Ethiopia,Bulgaria,2015,1006312
Ethiopia,Croatia,2015,644807
Ethiopia,Cyprus,2015,131322
Ethiopia,Czechia,2015,3051399
Ethiopia,Denmark,2015,1240921
Ethiopia,Estonia,2015,185916
Ethiopia,Finland,2015,1949177
Ethiopia,France,2015,10046894
Ethiopia,Germany,2015,31452428
Ethiopia,Greece,2015,1785393
Ethiopia,Hungary,2015,1053529
Ethiopia,Ireland,2015,526764
Ethiopia,Italy,2015,13763757
Ethiopia,Latvia,2015,298057
Ethiopia,Lithuania,2015,631527
Ethiopia,Luxembourg,2015,554799
Ethiopia,Malta,2015,23608
Ethiopia,Netherlands,2015,6161820
Ethiopia,Poland,2015,5409299
Ethiopia,Portugal,2015,1540455
Ethiopia,Romania,2015,1493238
Ethiopia,Slovakia,2015,1342733
Ethiopia,Slovenia,2015,401344
Ethiopia,Spain,2015,8010660
Ethiopia,Sweden,2015,3129603
Ethiopia,Japan,2015,11897210
Ethiopia,Norway,2015,1180425
Ethiopia,Russian Federation,2015,6949753
Ethiopia,Switzerland,2015,4054761
Ethiopia,Tunisia,2015,677268
Ethiopia,United Kingdom,2015,7222727
Ethiopia,United States of America,2015,40884024
Ghana,Austria,2015,29916
Ghana,Belgium,2015,109422
Ghana,Bulgaria,2015,13484
Ghana,Croatia,2015,8640
Ghana,Cyprus,2015,1759
Ghana,Czechia,2015,40890
Ghana,Denmark,2015,16628
Ghana,Estonia,2015,2491
Ghana,Finland,2015,26120
Ghana,France,2015,134632
Ghana,Germany,2015,421474
Ghana,Greece,2015,23925
Ghana,Hungary,2015,14117
Ghana,Ireland,2015,7058
Ghana,Italy,2015,184439
Ghana,Latvia,2015,3994
Ghana,Lithuania,2015,8462
Ghana,Luxembourg,2015,7434
Ghana,Malta,2015,316
Ghana,Netherlands,2015,82571
Ghana,Poland,2015,72487
Ghana,Portugal,2015,20643
Ghana,Romania,2015,20010
Ghana,Slovakia,2015,17993
Ghana,Slovenia,2015,5378
Ghana,Spain,2015,107346
Ghana,Sweden,2015,41938
Ghana,Japan,2015,159427
Ghana,Norway,2015,15818
Ghana,Russian Federation,2015,93130
Ghana,Switzerland,2015,54336
Ghana,Tunisia,2015,9075
Ghana,United Kingdom,2015,96787
Ghana,United States of America,2015,547860
Guatemala,Austria,2015,2214530
Guatemala,Belgium,2015,8099938
Guatemala,Bulgaria,2015,998221
Guatemala,Croatia,2015,639622
Guatemala,Cyprus,2015,130266
Guatemala,Czechia,2015,3026866
Guatemala,Denmark,2015,1230944
Guatemala,Estonia,2015,184422
Guatemala,Finland,2015,1933506
Guatemala,France,2015,9966115
Guatemala,Germany,2015,31199544
Guatemala,Greece,2015,1771039
Guatemala,Hungary,2015,1045058
